epiweek,time_value,issue,geo_type,geo_value,sarscov2_tests,sarscov2_positive_tests,flu_tests,fluah1n1pdm09_positive_tests,fluah3_positive_tests,fluauns_positive_tests,flua_positive_tests,flub_positive_tests,rsv_tests,rsv_positive_tests,hpiv_tests,hpiv1_positive_tests,hpiv2_positive_tests,hpiv3_positive_tests,hpiv4_positive_tests,hpivother_positive_tests,adv_tests,adv_positive_tests,hmpv_tests,hmpv_positive_tests,evrv_tests,evrv_positive_tests,hcov_tests,hcov_positive_tests,flu_positive_tests
202347,2023-11-25,2023-11-30,lab,montérégie,1856,375,1028,0,0,29,29,1,1004,88,9,0,0,0,0,0,9,1,9,0,NA,NA,9,0,NA
202347,2023-11-25,2023-11-30,region,qc,12867,2761,6553,0,0,134,134,4,4963,585,1430,6,4,3,1,0,1444,58,1430,37,NA,NA,1343,13,NA
202347,2023-11-25,2023-11-30,lab,phol ottawa,352,165,206,16,4,0,5,0,205,8,125,0,0,0,0,0,125,0,125,0,125,8,125,3,NA
202347,2023-11-25,2023-11-30,lab,eorla,1431,255,690,0,0,31,31,0,690,116,26,0,0,0,0,0,26,0,26,0,26,7,26,0,NA
202347,2023-11-25,2023-11-30,lab,phol kingston,217,108,153,1,0,0,1,0,153,14,92,0,0,0,0,1,92,1,92,0,92,10,92,0,NA
202347,2023-11-25,2023-11-30,lab,uhn mount sinai hospital,1346,194,727,8,0,0,8,1,727,17,30,0,0,0,0,0,30,0,30,0,30,1,30,0,NA
202347,2023-11-25,2023-11-30,lab,phol toronto,841,355,1185,39,10,11,51,0,1185,59,1059,0,0,0,0,33,1063,17,1059,8,1059,69,1059,7,NA
202347,2023-11-25,2023-11-30,lab,sick kids hospital toronto,125,15,125,3,2,5,10,0,125,24,125,0,1,0,4,0,125,2,125,0,125,36,125,3,NA
202347,2023-11-25,2023-11-30,lab,shared hospital laboratory,2132,261,1659,25,15,6,46,0,1658,129,1644,0,0,0,0,11,1644,17,1652,5,1652,55,1652,6,NA
202347,2023-11-25,2023-11-30,lab,phol sault ste marie,13,9,13,0,0,0,0,0,13,0,10,0,0,0,0,0,10,0,10,0,10,0,10,0,NA
202347,2023-11-25,2023-11-30,lab,phol timmins,26,5,21,0,0,0,0,0,21,5,14,0,0,0,0,0,14,0,14,0,14,0,14,0,NA
202347,2023-11-25,2023-11-30,lab,st josephs london,897,175,498,0,0,9,9,1,498,61,38,0,0,0,0,0,38,2,38,0,38,3,38,0,NA
202347,2023-11-25,2023-11-30,lab,phol london,683,279,453,13,1,0,8,0,453,55,355,0,0,0,0,8,355,3,355,2,355,21,355,1,NA
202347,2023-11-25,2023-11-30,lab,phol orillia,8,2,28,1,0,0,1,0,28,3,28,0,0,0,0,1,28,0,28,1,28,1,28,0,NA
202347,2023-11-25,2023-11-30,lab,phol thunder bay,87,28,50,0,0,0,0,0,50,0,41,0,0,0,0,6,41,0,41,0,41,1,41,0,NA
202347,2023-11-25,2023-11-30,lab,phol sudbury,32,27,31,0,0,0,0,0,31,0,11,0,0,0,0,0,11,0,11,0,11,2,11,0,NA
202347,2023-11-25,2023-11-30,lab,phol hamilton,357,180,281,3,0,1,2,0,281,20,177,0,0,0,0,4,177,2,177,1,177,16,177,1,NA
202347,2023-11-25,2023-11-30,lab,phol peterborough,92,36,75,3,0,0,3,0,75,19,75,0,0,0,0,6,75,1,75,0,75,10,75,1,NA
202347,2023-11-25,2023-11-30,lab,st josephs hamilton,2018,269,1738,0,0,44,44,0,1738,169,1738,0,0,5,0,0,1738,16,1738,8,1738,84,0,0,NA
202347,2023-11-25,2023-11-30,lab,sault area hospital,227,50,139,3,2,0,5,0,139,0,111,2,0,1,1,0,111,0,111,0,111,11,111,0,NA
202347,2023-11-25,2023-11-30,region,on,10884,2413,8072,115,34,107,224,2,8070,699,5699,2,1,6,5,70,5703,61,5707,25,5707,335,3969,22,NA
202347,2023-11-25,2023-11-30,lab,mb,1757,411,1368,1,3,80,84,0,1368,28,106,0,0,1,6,0,106,2,143,1,106,12,143,1,NA
202347,2023-11-25,2023-11-30,lab,sk,2983,448,2085,0,0,618,618,4,1925,34,521,0,0,0,1,0,521,10,521,8,521,24,521,0,NA
202347,2023-11-25,2023-11-30,lab,ab,6580,909,4229,611,32,61,704,14,3950,164,999,6,3,4,0,0,998,12,987,4,993,73,999,8,NA
202347,2023-11-25,2023-11-30,region,prairies,11320,1768,7682,612,35,759,1406,18,7243,226,1626,6,3,5,7,0,1625,24,1651,13,1620,109,1663,9,NA
202347,2023-11-25,2023-11-30,region,bc,3385,403,3461,84,17,3,218,3,3389,179,852,7,12,2,9,0,856,33,856,26,828,129,828,8,NA
202347,2023-11-25,2023-11-30,lab,yt,64,3,42,0,0,0,1,0,42,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
202347,2023-11-25,2023-11-30,lab,nt,22,1,22,4,0,0,4,0,22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,6,NA,NA,NA
202347,2023-11-25,2023-11-30,lab,nu,103,8,68,0,0,12,12,0,68,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
202347,2023-11-25,2023-11-30,region,territories,189,12,132,4,0,12,17,0,132,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,6,NA,NA,NA
202347,2023-11-25,2023-11-30,nation,ca,42135,8137,28421,835,86,1111,2115,28,26160,1815,10227,23,21,16,30,70,10270,196,10286,108,8797,653,8423,56,NA
202346,2023-11-18,2023-11-23,lab,nl,506,122,367,0,0,26,26,1,367,10,367,1,1,0,6,0,367,17,367,2,367,33,367,1,NA
202346,2023-11-18,2023-11-23,lab,pe,185,31,94,0,0,1,1,0,94,0,7,0,0,0,1,0,7,1,7,0,7,2,7,0,NA
202346,2023-11-18,2023-11-23,lab,ns,1466,392,789,0,0,13,13,1,789,24,42,0,0,0,1,0,42,0,42,0,42,15,42,0,NA
202346,2023-11-18,2023-11-23,lab,nb,1029,171,969,13,2,14,29,0,945,19,84,0,0,0,1,0,84,5,84,0,84,21,84,0,NA
202346,2023-11-18,2023-11-23,region,atlantic,3186,716,2219,13,2,54,69,2,2195,53,500,1,1,0,9,0,500,23,500,2,500,71,500,1,NA
202346,2023-11-18,2023-11-23,lab,région nord est,1679,354,1356,0,0,7,7,0,472,24,80,0,0,0,0,0,80,7,78,1,NA,NA,80,0,NA
202346,2023-11-18,2023-11-23,lab,québec chaudière appalaches,2301,473,768,0,0,5,5,1,768,85,297,2,2,0,0,0,305,19,297,6,NA,NA,297,1,NA
202346,2023-11-18,2023-11-23,lab,centre du québec,2573,486,901,0,0,17,17,1,556,95,55,0,0,1,0,0,55,3,55,2,NA,NA,57,1,NA
202346,2023-11-18,2023-11-23,lab,montréal laval,3137,591,1603,0,0,24,24,2,1342,142,735,8,1,3,0,0,735,29,736,22,NA,NA,735,11,NA
202346,2023-11-18,2023-11-23,lab,ouest du québec,1698,445,634,0,0,15,15,2,630,59,35,1,0,1,0,0,35,2,35,0,NA,NA,35,0,NA
202346,2023-11-18,2023-11-23,lab,montérégie,1797,315,931,0,0,20,20,0,888,72,3,0,0,0,0,0,3,0,3,0,NA,NA,3,0,NA
202346,2023-11-18,2023-11-23,region,qc,13185,2664,6193,0,0,88,88,6,4656,477,1205,11,3,5,0,0,1213,60,1204,31,NA,NA,1207,13,NA
202346,2023-11-18,2023-11-23,lab,phol ottawa,326,130,231,6,1,2,3,0,231,11,146,0,0,0,0,3,146,1,146,4,146,12,146,2,NA
202346,2023-11-18,2023-11-23,lab,eorla,1747,288,669,0,0,33,33,4,699,92,33,2,0,0,2,0,33,2,33,0,33,10,33,1,NA
202346,2023-11-18,2023-11-23,lab,phol kingston,253,106,145,0,0,0,0,0,145,13,132,0,0,0,0,1,132,0,132,0,132,18,132,0,NA
202346,2023-11-18,2023-11-23,lab,uhn mount sinai hospital,1184,151,749,13,0,1,14,3,749,15,32,0,0,0,1,0,32,0,32,0,32,4,32,1,NA
202346,2023-11-18,2023-11-23,lab,phol toronto,742,250,1212,56,18,8,68,1,1210,50,1076,0,0,0,0,22,1076,11,1076,10,1076,74,1076,7,NA
202346,2023-11-18,2023-11-23,lab,sick kids hospital toronto,158,8,136,3,4,5,12,0,136,34,136,0,1,1,1,0,136,4,136,0,136,33,136,0,NA
202346,2023-11-18,2023-11-23,lab,shared hospital laboratory,1969,287,1483,8,12,5,25,1,1483,132,1481,0,0,0,0,7,1481,13,1482,2,1482,53,1482,5,NA
202346,2023-11-18,2023-11-23,lab,phol sault ste marie,13,7,10,0,0,0,0,0,10,1,4,0,0,0,0,0,4,0,4,0,4,1,4,0,NA
202346,2023-11-18,2023-11-23,lab,phol timmins,57,33,40,0,0,0,0,0,40,2,30,0,0,0,0,0,30,1,30,0,30,4,30,0,NA
202346,2023-11-18,2023-11-23,lab,st josephs london,862,160,489,0,0,6,6,2,489,52,46,0,0,0,0,2,46,2,46,0,46,5,46,0,NA
202346,2023-11-18,2023-11-23,lab,phol london,523,211,346,7,6,1,5,0,346,18,253,0,0,0,0,3,253,0,253,0,253,24,253,0,NA
202346,2023-11-18,2023-11-23,lab,phol orillia,17,8,47,0,0,0,0,0,47,5,47,0,0,0,0,0,47,0,47,0,47,4,47,0,NA
202346,2023-11-18,2023-11-23,lab,phol thunder bay,68,19,23,0,0,0,0,0,23,0,17,0,0,0,0,2,17,0,17,0,17,0,17,0,NA
202346,2023-11-18,2023-11-23,lab,phol sudbury,26,14,19,0,0,0,0,0,19,1,19,0,0,0,0,2,19,0,19,0,19,1,19,0,NA
202346,2023-11-18,2023-11-23,lab,phol hamilton,306,136,279,1,0,0,0,0,279,22,195,0,0,0,0,6,195,1,195,0,195,14,195,0,NA
202346,2023-11-18,2023-11-23,lab,phol peterborough,70,27,112,0,0,0,0,0,112,26,95,0,0,0,0,0,95,1,95,0,95,11,95,0,NA
202346,2023-11-18,2023-11-23,lab,st josephs hamilton,1941,265,1667,0,0,42,42,1,1667,142,1667,0,0,8,0,0,1667,12,1667,4,1667,97,0,0,NA
202346,2023-11-18,2023-11-23,lab,sault area hospital,209,32,141,2,0,0,2,0,141,1,90,3,0,0,1,0,90,3,90,0,90,9,90,0,NA
202346,2023-11-18,2023-11-23,region,on,10471,2132,7798,96,41,103,210,12,7826,617,5499,5,1,9,5,48,5499,51,5500,20,5500,374,3833,16,NA
202346,2023-11-18,2023-11-23,lab,mb,1771,443,1386,0,0,77,77,0,1386,11,85,0,0,0,1,0,85,5,127,1,85,16,127,0,NA
202346,2023-11-18,2023-11-23,lab,sk,3009,411,1915,0,0,590,590,4,1780,28,596,1,0,1,0,0,596,16,596,5,596,45,596,0,NA
202346,2023-11-18,2023-11-23,lab,ab,6281,1012,4604,590,22,51,663,11,4355,178,1070,6,0,7,0,0,1070,10,1021,0,1046,92,1070,14,NA
202346,2023-11-18,2023-11-23,region,prairies,11061,1866,7905,590,22,718,1330,15,7521,217,1751,7,0,8,1,0,1751,31,1744,6,1727,153,1793,14,NA
202346,2023-11-18,2023-11-23,region,bc,3237,383,3132,39,14,5,111,3,3132,129,704,10,7,3,5,0,704,32,704,17,664,127,664,4,NA
202346,2023-11-18,2023-11-23,lab,yt,67,4,36,0,0,0,1,0,36,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
202346,2023-11-18,2023-11-23,lab,nt,22,1,12,0,2,0,2,0,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,0,NA,NA,NA
202346,2023-11-18,2023-11-23,lab,nu,126,6,73,0,0,0,0,0,73,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
202346,2023-11-18,2023-11-23,region,territories,215,11,121,0,2,0,3,0,121,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,0,NA,NA,NA
202346,2023-11-18,2023-11-23,nation,ca,41355,7772,27368,738,81,968,1811,38,25451,1502,9659,34,12,25,20,48,9667,197,9652,76,8403,725,7997,48,NA
202345,2023-11-11,2023-11-16,lab,nl,519,113,345,0,0,25,25,0,345,13,345,1,2,0,2,0,345,8,345,1,345,46,345,4,NA
202345,2023-11-11,2023-11-16,lab,pe,231,34,118,0,0,4,4,0,118,0,9,0,0,0,0,0,9,0,9,0,9,4,9,0,NA
202345,2023-11-11,2023-11-16,lab,ns,1435,342,744,0,0,9,9,3,744,33,48,0,1,0,1,0,48,3,48,0,48,13,48,0,NA
202345,2023-11-11,2023-11-16,lab,nb,937,139,862,2,1,1,4,0,851,11,65,0,0,0,6,0,65,1,65,0,65,15,65,0,NA
202345,2023-11-11,2023-11-16,region,atlantic,3122,628,2069,2,1,39,42,3,2058,57,467,1,3,0,9,0,467,12,467,1,467,78,467,4,NA
202345,2023-11-11,2023-11-16,lab,région nord est,1608,343,1315,0,0,5,5,0,543,18,55,1,2,0,0,0,55,3,54,1,NA,NA,55,1,NA
202345,2023-11-11,2023-11-16,lab,québec chaudière appalaches,1969,357,670,0,0,4,4,2,672,57,267,3,2,0,1,0,283,15,267,5,NA,NA,267,0,NA
202345,2023-11-11,2023-11-16,lab,centre du québec,2247,427,810,0,0,6,6,0,545,59,50,0,1,0,0,0,50,2,50,2,NA,NA,51,0,NA
202345,2023-11-11,2023-11-16,lab,montréal laval,2562,437,1385,0,0,13,13,1,1188,108,644,3,2,2,1,0,644,12,644,17,NA,NA,644,4,NA
202345,2023-11-11,2023-11-16,lab,ouest du québec,1750,463,643,0,0,5,5,0,640,56,33,1,0,0,1,0,33,3,33,0,NA,NA,33,0,NA
202345,2023-11-11,2023-11-16,lab,montérégie,1489,282,916,0,0,16,16,1,856,61,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA
202345,2023-11-11,2023-11-16,region,qc,11625,2309,5739,0,0,49,49,4,4444,359,1049,8,7,2,3,0,1065,35,1048,25,NA,NA,1050,5,NA
202345,2023-11-11,2023-11-16,lab,phol ottawa,292,110,213,0,0,1,1,0,213,11,128,0,0,0,0,1,128,1,128,3,128,20,128,3,NA
202345,2023-11-11,2023-11-16,lab,eorla,1530,234,618,0,0,11,11,0,618,105,44,0,0,0,0,0,44,1,44,0,44,10,44,0,NA
202345,2023-11-11,2023-11-16,lab,phol kingston,202,76,116,0,0,0,0,0,116,7,92,0,0,0,0,1,92,1,92,0,92,14,92,0,NA
202345,2023-11-11,2023-11-16,lab,uhn mount sinai hospital,1086,95,686,0,0,3,3,2,686,5,19,0,0,0,0,0,19,0,19,0,19,0,19,0,NA
202345,2023-11-11,2023-11-16,lab,phol toronto,639,211,1012,29,7,1,27,2,1012,35,929,0,0,0,0,22,929,10,929,3,929,88,929,1,NA
202345,2023-11-11,2023-11-16,lab,sick kids hospital toronto,158,9,135,4,2,8,14,0,135,33,135,1,1,2,1,0,135,1,135,0,135,41,135,0,NA
202345,2023-11-11,2023-11-16,lab,shared hospital laboratory,1778,227,1441,4,1,3,8,0,1442,109,1421,0,0,0,0,7,1421,10,1423,1,1423,63,1423,4,NA
202345,2023-11-11,2023-11-16,lab,phol sault ste marie,22,18,6,0,0,0,0,0,6,0,6,0,0,0,0,0,6,0,6,0,6,1,6,0,NA
202345,2023-11-11,2023-11-16,lab,phol timmins,57,29,23,0,0,0,0,0,23,0,20,0,0,0,0,1,20,0,20,0,20,2,20,0,NA
202345,2023-11-11,2023-11-16,lab,st josephs london,740,118,409,0,0,3,3,0,409,39,49,0,0,0,0,1,49,0,49,0,49,9,49,1,NA
202345,2023-11-11,2023-11-16,lab,phol london,605,206,382,5,0,0,5,0,382,37,284,0,0,0,0,3,284,2,284,0,284,34,284,0,NA
202345,2023-11-11,2023-11-16,lab,phol orillia,20,15,54,0,0,0,0,0,54,6,54,0,0,0,0,4,54,0,54,0,54,11,54,0,NA
202345,2023-11-11,2023-11-16,lab,phol thunder bay,71,13,31,0,0,0,0,0,31,0,30,0,0,0,0,2,30,0,30,0,30,5,30,0,NA
202345,2023-11-11,2023-11-16,lab,phol sudbury,31,18,26,0,0,0,0,0,26,0,23,0,0,0,0,0,23,0,23,0,23,0,23,0,NA
202345,2023-11-11,2023-11-16,lab,phol hamilton,239,79,237,4,0,0,3,0,237,6,207,0,0,0,0,3,207,6,207,1,207,25,207,1,NA
202345,2023-11-11,2023-11-16,lab,phol peterborough,85,54,75,0,0,0,0,0,75,16,65,0,0,0,0,1,65,3,65,1,65,16,65,0,NA
202345,2023-11-11,2023-11-16,lab,st josephs hamilton,1836,199,1637,0,0,13,13,1,1637,143,1637,0,0,2,0,0,1637,12,1637,2,1637,108,0,0,NA
202345,2023-11-11,2023-11-16,lab,sault area hospital,218,41,141,1,0,1,2,0,141,0,101,2,0,0,3,0,101,1,101,0,101,8,101,0,NA
202345,2023-11-11,2023-11-16,region,on,9609,1752,7242,47,10,44,90,5,7243,552,5244,3,1,4,4,46,5244,48,5246,11,5246,455,3609,10,NA
202345,2023-11-11,2023-11-16,lab,mb,1598,398,1182,0,1,29,30,0,1182,14,69,0,0,0,1,0,69,0,108,1,69,16,108,1,NA
202345,2023-11-11,2023-11-16,lab,sk,3043,450,1660,0,0,425,425,3,1544,25,496,1,0,0,1,0,496,13,496,8,496,49,496,1,NA
202345,2023-11-11,2023-11-16,lab,ab,5761,923,3484,227,22,17,266,13,3242,81,850,4,4,4,0,0,850,13,832,0,834,83,850,4,NA
202345,2023-11-11,2023-11-16,region,prairies,10402,1771,6326,227,23,471,721,16,5968,120,1415,5,4,4,2,0,1415,26,1436,9,1399,148,1454,6,NA
202345,2023-11-11,2023-11-16,region,bc,3544,506,3436,51,5,3,136,5,3435,124,763,9,13,7,9,0,763,11,763,7,722,155,722,6,NA
202345,2023-11-11,2023-11-16,lab,yt,55,8,33,0,0,0,0,0,33,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
202345,2023-11-11,2023-11-16,lab,nt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
202345,2023-11-11,2023-11-16,lab,nu,108,12,66,0,0,0,0,0,66,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
202345,2023-11-11,2023-11-16,region,territories,163,20,99,0,0,0,0,0,99,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
202345,2023-11-11,2023-11-16,nation,ca,38465,6986,24911,327,39,606,1038,33,23247,1220,8938,26,28,17,27,46,8954,132,8960,53,7834,836,7302,31,NA
202344,2023-11-04,2023-11-09,lab,nl,544,93,351,0,0,15,15,0,351,3,351,1,2,1,1,0,351,7,351,1,351,38,351,1,NA
202344,2023-11-04,2023-11-09,lab,pe,175,26,74,0,0,0,0,0,74,1,16,0,0,0,1,0,16,0,16,0,16,5,0,0,NA
202344,2023-11-04,2023-11-09,lab,ns,1328,290,660,0,0,6,6,1,660,21,37,1,0,0,2,0,37,2,37,0,37,10,37,0,NA
202344,2023-11-04,2023-11-09,lab,nb,918,122,829,2,1,0,3,0,819,16,88,0,0,0,2,0,88,1,88,0,88,31,88,0,NA
202344,2023-11-04,2023-11-09,region,atlantic,2965,531,1914,2,1,21,24,1,1904,41,492,2,2,1,6,0,492,10,492,1,492,84,476,1,NA
202344,2023-11-04,2023-11-09,lab,région nord est,1737,387,1239,0,0,0,0,0,472,14,58,1,1,0,1,0,58,4,57,2,NA,NA,58,0,NA
202344,2023-11-04,2023-11-09,lab,québec chaudière appalaches,2032,309,687,0,0,0,0,1,692,54,273,1,0,0,0,0,291,17,273,7,NA,NA,273,0,NA
202344,2023-11-04,2023-11-09,lab,centre du québec,2152,429,509,0,0,3,3,0,507,39,38,2,1,2,0,0,38,2,38,0,NA,NA,38,0,NA
202344,2023-11-04,2023-11-09,lab,montréal laval,2636,361,1322,0,0,9,9,1,1159,96,651,5,3,4,1,0,651,17,655,10,NA,NA,651,3,NA
202344,2023-11-04,2023-11-09,lab,ouest du québec,1629,383,633,0,0,5,5,0,630,42,25,0,0,0,0,0,25,1,25,0,NA,NA,25,0,NA
202344,2023-11-04,2023-11-09,lab,montérégie,1617,295,912,0,0,18,18,2,878,48,4,0,0,0,0,0,4,1,4,0,NA,NA,4,0,NA
202344,2023-11-04,2023-11-09,region,qc,11803,2164,5302,0,0,35,35,4,4338,293,1049,9,5,6,2,0,1067,42,1052,19,NA,NA,1049,3,NA
202344,2023-11-04,2023-11-09,lab,phol ottawa,348,119,221,0,0,0,0,0,221,6,132,0,0,0,0,1,132,0,132,0,132,22,132,10,NA
202344,2023-11-04,2023-11-09,lab,eorla,1483,170,564,0,0,1,1,0,564,75,36,0,0,0,0,0,36,0,36,0,36,8,36,0,NA
202344,2023-11-04,2023-11-09,lab,phol kingston,193,83,101,0,0,0,0,0,101,5,72,0,0,0,0,1,72,2,72,0,72,10,72,0,NA
202344,2023-11-04,2023-11-09,lab,uhn mount sinai hospital,1020,79,640,0,0,1,1,1,640,9,24,0,0,0,0,0,24,0,24,0,24,0,24,0,NA
202344,2023-11-04,2023-11-09,lab,phol toronto,515,202,994,6,3,0,6,1,994,32,895,0,0,0,0,21,895,11,895,6,895,91,895,1,NA
202344,2023-11-04,2023-11-09,lab,sick kids hospital toronto,160,14,115,0,1,1,2,0,115,23,115,1,0,1,1,0,115,5,115,0,115,38,115,0,NA
202344,2023-11-04,2023-11-09,lab,shared hospital laboratory,1443,145,1443,13,2,2,17,0,1444,78,1447,0,0,0,0,5,1447,13,1450,0,1450,56,1425,3,NA
202344,2023-11-04,2023-11-09,lab,phol sault ste marie,28,20,9,0,0,0,0,0,9,0,8,0,0,0,0,0,8,0,8,0,8,1,8,0,NA
202344,2023-11-04,2023-11-09,lab,phol timmins,55,31,43,0,0,0,0,0,43,0,28,0,0,0,0,1,28,1,28,0,28,5,28,0,NA
202344,2023-11-04,2023-11-09,lab,st josephs london,817,131,329,0,0,2,2,1,329,10,109,0,0,0,0,0,109,0,109,1,109,15,109,1,NA
202344,2023-11-04,2023-11-09,lab,phol london,485,192,365,3,1,0,0,0,365,22,293,0,0,0,0,9,293,2,293,0,293,33,293,0,NA
202344,2023-11-04,2023-11-09,lab,phol orillia,19,4,61,1,0,0,1,0,61,8,61,0,0,0,0,2,61,3,61,0,61,11,61,0,NA
202344,2023-11-04,2023-11-09,lab,phol thunder bay,47,22,20,0,0,0,0,0,20,0,14,0,0,0,0,0,14,0,14,0,14,2,14,0,NA
202344,2023-11-04,2023-11-09,lab,phol sudbury,63,39,39,0,0,0,0,0,39,0,14,0,0,0,0,1,14,0,14,0,14,1,14,0,NA
202344,2023-11-04,2023-11-09,lab,phol hamilton,197,59,169,1,0,0,0,0,169,6,131,0,0,0,0,1,131,3,131,1,131,14,131,0,NA
202344,2023-11-04,2023-11-09,lab,phol peterborough,58,33,67,0,0,0,0,0,67,16,54,0,0,0,0,0,54,1,54,0,54,7,54,0,NA
202344,2023-11-04,2023-11-09,lab,st josephs hamilton,1902,177,1685,0,0,7,7,1,1685,114,1685,0,0,5,0,0,1685,12,1685,1,1685,114,0,0,NA
202344,2023-11-04,2023-11-09,lab,sault area hospital,229,28,133,1,0,0,1,0,133,2,96,0,0,0,2,0,96,1,96,0,96,10,96,0,NA
202344,2023-11-04,2023-11-09,region,on,9062,1548,6998,25,7,14,38,4,6999,406,5214,1,0,6,3,42,5214,54,5217,9,5217,438,3507,15,NA
202344,2023-11-04,2023-11-09,lab,mb,1635,355,1308,0,1,6,7,0,1308,7,97,0,0,0,5,0,97,8,126,0,97,21,126,0,NA
202344,2023-11-04,2023-11-09,lab,sk,2824,460,1139,0,0,164,164,2,1069,14,422,0,0,0,0,0,422,12,422,11,422,42,422,1,NA
202344,2023-11-04,2023-11-09,lab,ab,5825,1044,3920,141,20,5,166,6,3602,79,1128,10,2,5,0,0,1128,14,0,0,1118,128,1128,3,NA
202344,2023-11-04,2023-11-09,region,prairies,10284,1859,6367,141,21,175,337,8,5979,100,1647,10,2,5,5,0,1647,34,548,11,1637,191,1676,4,NA
202344,2023-11-04,2023-11-09,region,bc,3648,580,3458,29,5,3,86,4,3458,80,693,5,8,1,12,0,693,18,693,8,645,134,645,6,NA
202344,2023-11-04,2023-11-09,lab,yt,59,13,42,0,0,0,0,0,42,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
202344,2023-11-04,2023-11-09,lab,nt,24,2,23,2,0,0,2,0,23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,1,NA,NA,NA
202344,2023-11-04,2023-11-09,lab,nu,111,15,79,0,1,0,1,0,79,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
202344,2023-11-04,2023-11-09,region,territories,194,30,144,2,1,0,3,0,144,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,1,NA,NA,NA
202344,2023-11-04,2023-11-09,nation,ca,37956,6712,24183,199,35,248,523,21,22822,924,9095,27,17,19,28,42,9113,158,8002,48,8014,848,7353,29,NA
202343,2023-10-28,2023-11-02,lab,nl,509,95,367,0,0,8,8,0,367,4,367,0,0,1,2,0,367,7,367,3,367,43,367,2,NA
202343,2023-10-28,2023-11-02,lab,pe,180,34,65,0,0,0,0,0,65,2,10,0,0,0,0,0,10,0,10,0,10,3,10,0,NA
202343,2023-10-28,2023-11-02,lab,ns,1464,298,714,0,0,5,5,0,714,16,27,1,0,0,1,0,27,3,27,0,27,10,26,0,NA
202343,2023-10-28,2023-11-02,lab,nb,958,138,833,6,0,0,6,0,824,13,70,0,0,0,2,0,70,3,70,0,70,20,70,0,NA
202343,2023-10-28,2023-11-02,region,atlantic,3111,565,1979,6,0,13,19,0,1970,35,474,1,0,1,5,0,474,13,474,3,474,76,473,2,NA
202343,2023-10-28,2023-11-02,lab,région nord est,1604,304,1195,0,0,4,4,0,351,11,64,1,0,0,0,0,64,4,62,0,NA,NA,64,0,NA
202343,2023-10-28,2023-11-02,lab,québec chaudière appalaches,2135,352,689,0,0,3,3,1,689,36,255,0,0,0,2,0,268,9,255,5,NA,NA,255,0,NA
202343,2023-10-28,2023-11-02,lab,centre du québec,2407,496,513,0,0,6,6,0,510,25,39,0,2,0,0,0,39,4,39,0,NA,NA,39,0,NA
202343,2023-10-28,2023-11-02,lab,montréal laval,2687,419,1251,0,0,6,6,1,1100,84,657,4,1,5,2,0,657,20,663,10,NA,NA,657,4,NA
202343,2023-10-28,2023-11-02,lab,ouest du québec,1655,344,581,0,0,1,1,2,580,39,28,2,0,0,0,0,28,2,28,0,NA,NA,28,0,NA
202343,2023-10-28,2023-11-02,lab,montérégie,1517,281,852,0,0,12,12,2,813,51,4,0,0,0,0,0,4,0,4,0,NA,NA,4,0,NA
202343,2023-10-28,2023-11-02,region,qc,12005,2196,5081,0,0,32,32,6,4043,246,1047,7,3,5,4,0,1060,39,1051,15,NA,NA,1047,4,NA
202343,2023-10-28,2023-11-02,lab,phol ottawa,400,171,297,1,0,0,1,0,297,0,185,0,0,0,0,2,185,0,185,0,185,36,185,6,NA
202343,2023-10-28,2023-11-02,lab,eorla,1360,156,499,0,0,4,4,0,499,70,35,0,0,0,0,0,35,0,35,0,35,9,35,0,NA
202343,2023-10-28,2023-11-02,lab,phol kingston,265,109,184,1,0,0,0,0,184,2,129,0,0,0,0,1,129,0,129,0,129,23,129,0,NA
202343,2023-10-28,2023-11-02,lab,uhn mount sinai hospital,1053,106,657,0,0,2,2,1,657,4,20,0,0,1,0,0,20,0,20,0,20,1,20,0,NA
202343,2023-10-28,2023-11-02,lab,phol toronto,743,283,1072,9,1,0,8,0,1073,17,941,0,0,0,0,21,941,4,941,8,941,129,941,2,NA
